brand,model,engine_size,fuel_type,year,mileage_km,price_usd,age,price_per_1k_km,mileage_bucket_label,mileage_bucket_order,age_bucket_label,age_bucket_order,overprice_threshold,is_overpriced
VW,Golf,1.2,Petrol,1990,159547,1420,35,8.90019868753408,>100k,4,10y+,4,35342.375,False
VW,Polo,1.4,Petrol,2000,73749,4833,25,65.53309197412847,50-100k,3,10y+,4,26969.875,False
Toyota,Yaris,1.0,Hybrid,2009,63292,10802,16,170.66927889780698,50-100k,3,10y+,4,31920.5,False
VW,Passat,1.4,Diesel,2013,71904,18080,12,251.44637294170005,50-100k,3,10y+,4,43699.5,False
Ford,Mondeo,1.4,Diesel,2006,159969,5504,19,34.406666291594,>100k,4,10y+,4,43916.0,False
Toyota,Yaris,1.2,Petrol,2013,75588,11861,12,156.91644176324286,50-100k,3,10y+,4,31920.5,False
Ford,Mondeo,1.4,Diesel,2018,18334,33119,7,1806.425220901058,<20k,1,6-10y,3,43916.0,False
VW,Polo,1.2,Petrol,1995,175506,1460,30,8.318803915535652,>100k,4,10y+,4,26969.875,False
Toyota,Prius,1.8,Hybrid,1985,235671,949,40,4.026800072983099,>100k,4,10y+,4,49265.75,False
VW,Polo,1.0,Petrol,1996,144412,1846,29,12.782871229537712,>100k,4,10y+,4,26969.875,False
BMW,M5,4.4,Petrol,2008,79613,39453,17,495.55977038925806,50-100k,3,10y+,4,134836.0,False
BMW,M5,4.4,Petrol,2004,108396,24571,21,226.67810620318093,>100k,4,10y+,4,134836.0,False
Porsche,Cayenne,3.0,Petrol,2013,68093,39031,12,573.2013569676765,50-100k,3,10y+,4,104718.5,False
Ford,Mondeo,1.6,Hybrid,2019,30152,40482,6,1342.5975059697532,20-50k,2,6-10y,3,43916.0,False
Porsche,911,3.0,Petrol,2015,44761,77091,10,1722.2805567346572,20-50k,2,6-10y,3,123087.75,False
Toyota,Yaris,1.0,Petrol,2012,52525,11780,13,224.2741551642075,50-100k,3,10y+,4,31920.5,False
Toyota,Yaris,1.0,Petrol,2005,145747,3754,20,25.7569624074595,>100k,4,10y+,4,31920.5,False
Ford,Mondeo,1.8,Diesel,2016,16626,33172,9,1995.1882593528208,<20k,1,6-10y,3,43916.0,False
Ford,Mondeo,1.4,Diesel,1998,155019,3364,27,21.700565737103194,>100k,4,10y+,4,43916.0,False
Toyota,Prius,1.4,Hybrid,1996,188308,2658,29,14.11517301442318,>100k,4,10y+,4,49265.75,False
Ford,Focus,2.0,Petrol,2001,72923,8773,24,120.30497922466162,50-100k,3,10y+,4,40657.0,False
VW,Golf,1.4,Diesel,2007,104718,7710,18,73.62631066292327,>100k,4,10y+,4,35342.375,False
VW,Polo,2.0,Petrol,1992,258967,731,33,2.8227534782424017,>100k,4,10y+,4,26969.875,False
VW,Golf,1.2,Hybrid,2000,168963,3069,25,18.163739990412104,>100k,4,10y+,4,35342.375,False
Ford,Focus,2.0,Diesel,1993,90439,4786,32,52.91964749720807,50-100k,3,10y+,4,40657.0,False
Toyota,Prius,1.4,Hybrid,1991,213652,1523,34,7.128414430943778,>100k,4,10y+,4,49265.75,False
Toyota,RAV4,2.2,Hybrid,2012,100268,23140,13,230.78150556508558,>100k,4,10y+,4,66286.875,False
VW,Golf,2.0,Petrol,2019,26479,32650,6,1233.052607726878,20-50k,2,6-10y,3,35342.375,False
VW,Passat,1.4,Diesel,2009,109384,10605,16,96.95202223359907,>100k,4,10y+,4,43699.5,False
Ford,Focus,2.0,Petrol,2014,39083,25884,11,662.2828339687333,20-50k,2,10y+,4,40657.0,False
VW,Passat,2.0,Petrol,2002,73945,9749,23,131.84123334911084,50-100k,3,10y+,4,43699.5,False
Ford,Fiesta,1.4,Petrol,2008,114007,6011,17,52.72483268571228,>100k,4,10y+,4,24653.0,False
Toyota,Prius,1.8,Hybrid,2003,125903,8052,22,63.9539963305084,>100k,4,10y+,4,49265.75,False
VW,Polo,1.4,Petrol,1998,126188,2884,27,22.85478809395505,>100k,4,10y+,4,26969.875,False
Porsche,911,3.0,Petrol,1990,178957,5344,35,29.861922137720235,>100k,4,10y+,4,123087.75,False
Ford,Mondeo,1.6,Diesel,1996,118258,4217,29,35.659321145292495,>100k,4,10y+,4,43916.0,False
Toyota,Yaris,1.4,Hybrid,2004,100476,7076,21,70.42477805645129,>100k,4,10y+,4,31920.5,False
Ford,Focus,1.0,Petrol,1985,288486,347,40,1.202831333236275,>100k,4,10y+,4,40657.0,False
VW,Passat,2.0,Diesel,1997,50121,8564,28,170.86650306258852,50-100k,3,10y+,4,43699.5,False
Porsche,911,2.6,Petrol,2003,130068,17702,22,136.09804102469477,>100k,4,10y+,4,123087.75,False
VW,Golf,1.8,Petrol,1992,135772,2412,33,17.76507674630999,>100k,4,10y+,4,35342.375,False
VW,Golf,1.8,Petrol,2010,70562,12942,15,183.41316856098183,50-100k,3,10y+,4,35342.375,False
Ford,Focus,2.0,Diesel,2003,139651,6417,22,45.950261723868785,>100k,4,10y+,4,40657.0,False
Ford,Focus,1.6,Petrol,2004,106068,7575,21,71.4164498246408,>100k,4,10y+,4,40657.0,False
Porsche,718 Cayman,2.0,Petrol,2019,18978,54090,6,2850.1422699968384,<20k,1,6-10y,3,73239.75,False
VW,Polo,1.6,Diesel,2000,85142,5015,25,58.9015996805337,50-100k,3,10y+,4,26969.875,False
Ford,Mondeo,1.6,Diesel,2012,64490,17978,13,278.7719026205614,50-100k,3,10y+,4,43916.0,False
Toyota,Yaris,1.0,Petrol,1993,121417,2045,32,16.842781488588912,>100k,4,10y+,4,31920.5,False
Ford,Focus,1.0,Petrol,2018,19640,26712,7,1360.0814663951119,<20k,1,6-10y,3,40657.0,False
Toyota,RAV4,2.2,Hybrid,2009,99740,19019,16,190.68578303589334,50-100k,3,10y+,4,66286.875,False
Toyota,Yaris,1.4,Petrol,2004,159279,3718,21,23.342687987744775,>100k,4,10y+,4,31920.5,False
Ford,Focus,1.4,Petrol,1996,86718,4782,29,55.14426070711963,50-100k,3,10y+,4,40657.0,False
Porsche,718 Cayman,4.0,Petrol,1993,150186,5438,32,36.20843487408946,>100k,4,10y+,4,73239.75,False
BMW,M5,4.4,Petrol,2019,20736,118474,6,5713.445216049383,20-50k,2,6-10y,3,134836.0,False
VW,Polo,1.4,Petrol,1986,70039,1948,39,27.813075572181212,50-100k,3,10y+,4,26969.875,False
BMW,X3,3.0,Diesel,2017,30285,49606,8,1637.9725936932475,20-50k,2,6-10y,3,59511.625,False
Toyota,Yaris,1.2,Petrol,2016,38795,18326,9,472.3804613996649,20-50k,2,6-10y,3,31920.5,False
Toyota,RAV4,2.4,Hybrid,1995,203197,3359,30,16.530755867458673,>100k,4,10y+,4,66286.875,False
Toyota,RAV4,2.4,Petrol,2011,80839,21637,14,267.655463328344,50-100k,3,10y+,4,66286.875,False
VW,Golf,1.4,Petrol,2002,174535,3010,23,17.245824619703786,>100k,4,10y+,4,35342.375,False
VW,Passat,1.6,Petrol,1993,131899,3125,32,23.692370677563893,>100k,4,10y+,4,43699.5,False
Ford,Focus,1.0,Petrol,2021,14063,33627,4,2391.1683140155014,<20k,1,3-5y,2,40657.0,False
BMW,Z4,2.4,Petrol,1996,149048,4294,29,28.80951103000376,>100k,4,10y+,4,53698.375,False
VW,Polo,1.0,Petrol,1990,145249,1229,35,8.461331919668982,>100k,4,10y+,4,26969.875,False
Toyota,Prius,1.0,Hybrid,2007,61357,12446,18,202.84564108414688,50-100k,3,10y+,4,49265.75,False
Toyota,Yaris,1.2,Hybrid,1997,13000,7167,28,551.3076923076923,<20k,1,10y+,4,31920.5,False
Ford,Fiesta,1.4,Petrol,1986,263206,384,39,1.4589333069914818,>100k,4,10y+,4,24653.0,False
Toyota,Yaris,1.4,Petrol,2010,52847,12174,15,230.36312373455445,50-100k,3,10y+,4,31920.5,False
VW,Passat,1.6,Diesel,2009,100782,12083,16,119.89244111051578,>100k,4,10y+,4,43699.5,False
VW,Polo,1.0,Petrol,1999,193458,1491,26,7.707099215333561,>100k,4,10y+,4,26969.875,False
Toyota,Yaris,1.2,Petrol,1997,174912,1892,28,10.81686791072082,>100k,4,10y+,4,31920.5,False
Ford,Mondeo,2.0,Hybrid,1998,169431,4074,27,24.045186536112045,>100k,4,10y+,4,43916.0,False
Toyota,Prius,1.0,Hybrid,1993,269373,882,32,3.274270249802319,>100k,4,10y+,4,49265.75,False
BMW,X3,2.0,Diesel,2009,129764,11999,16,92.46786473906475,>100k,4,10y+,4,59511.625,False
Toyota,Prius,1.0,Hybrid,1998,104481,5060,27,48.42985806031719,>100k,4,10y+,4,49265.75,False
Ford,Mondeo,2.0,Diesel,2008,105468,11556,17,109.56877915576288,>100k,4,10y+,4,43916.0,False
BMW,M5,4.0,Petrol,2000,153596,12574,25,81.86411104455846,>100k,4,10y+,4,134836.0,False
Ford,Fiesta,1.4,Petrol,1993,84644,2739,32,32.35905675535182,50-100k,3,10y+,4,24653.0,False
VW,Golf,1.6,Petrol,2001,205054,2309,24,11.260448467233022,>100k,4,10y+,4,35342.375,False
VW,Polo,1.0,Petrol,1993,159497,1335,32,8.370063386772165,>100k,4,10y+,4,26969.875,False
Ford,Focus,1.8,Petrol,2002,166994,4332,23,25.941051774315245,>100k,4,10y+,4,40657.0,False
VW,Polo,1.4,Petrol,1997,143465,2352,28,16.394242498170286,>100k,4,10y+,4,26969.875,False
Ford,Mondeo,1.6,Diesel,2015,59927,22621,10,377.4759290470072,50-100k,3,6-10y,3,43916.0,False
Porsche,718 Cayman,4.0,Petrol,2005,132662,13935,20,105.041383365244,>100k,4,10y+,4,73239.75,False
Ford,Fiesta,1.4,Petrol,2014,54142,13615,11,251.46836097669092,50-100k,3,10y+,4,24653.0,False
Ford,Fiesta,1.0,Petrol,2001,92561,3732,24,40.31935696459632,50-100k,3,10y+,4,24653.0,False
Ford,Mondeo,1.6,Petrol,2010,80723,13432,15,166.39619439317173,50-100k,3,10y+,4,43916.0,False
Toyota,Yaris,1.2,Petrol,1985,73419,1861,40,25.34766204933328,50-100k,3,10y+,4,31920.5,False
Ford,Focus,1.6,Petrol,1995,84529,4856,30,57.44773982893445,50-100k,3,10y+,4,40657.0,False
Ford,Focus,1.6,Diesel,2022,5750,49870,3,8673.04347826087,<20k,1,3-5y,2,40657.0,True
Toyota,RAV4,2.4,Hybrid,2008,144529,13154,17,91.01287630856092,>100k,4,10y+,4,66286.875,False
Toyota,RAV4,1.8,Hybrid,2014,45184,34655,11,766.9750354107649,20-50k,2,10y+,4,66286.875,False
VW,Polo,1.0,Petrol,1992,214329,777,33,3.625267695925423,>100k,4,10y+,4,26969.875,False
Toyota,Prius,1.8,Hybrid,1997,188455,3218,28,17.07569446286912,>100k,4,10y+,4,49265.75,False
VW,Polo,1.4,Petrol,1994,182166,1394,31,7.652361033343214,>100k,4,10y+,4,26969.875,False
Toyota,RAV4,2.2,Hybrid,2018,39082,51898,7,1327.925899391024,20-50k,2,6-10y,3,66286.875,False
VW,Passat,1.8,Diesel,2001,171268,4296,24,25.083494873531542,>100k,4,10y+,4,43699.5,False
BMW,M5,4.4,Petrol,2011,78714,48487,14,615.9895317224382,50-100k,3,10y+,4,134836.0,False
VW,Passat,2.0,Diesel,2011,73733,18680,14,253.34653411633866,50-100k,3,10y+,4,43699.5,False
Ford,Mondeo,1.8,Diesel,1997,242305,1659,28,6.846742741586017,>100k,4,10y+,4,43916.0,False
Ford,Mondeo,1.8,Diesel,2001,166344,4239,24,25.483335737988746,>100k,4,10y+,4,43916.0,False
Toyota,Yaris,1.2,Hybrid,1990,97463,2633,35,27.015380195561395,50-100k,3,10y+,4,31920.5,False
Ford,Mondeo,1.4,Diesel,2013,50433,19668,12,389.98274939028016,50-100k,3,10y+,4,43916.0,False
Ford,Mondeo,1.4,Diesel,2018,24229,32057,7,1323.0839077138967,20-50k,2,6-10y,3,43916.0,False
BMW,Z4,2.2,Petrol,2009,74444,17133,16,230.1461501262694,50-100k,3,10y+,4,53698.375,False
Toyota,RAV4,2.2,Hybrid,2016,45462,43702,9,961.2863490387575,20-50k,2,6-10y,3,66286.875,False
Ford,Mondeo,1.4,Diesel,2006,89524,9500,19,106.11679549617979,50-100k,3,10y+,4,43916.0,False
VW,Passat,1.6,Petrol,1991,16000,5963,34,372.6875,<20k,1,10y+,4,43699.5,False
Ford,Mondeo,2.0,Diesel,2022,1487,56459,3,37968.39273705447,<20k,1,3-5y,2,43916.0,True
VW,Golf,1.4,Petrol,2011,87947,10825,14,123.08549467292801,50-100k,3,10y+,4,35342.375,False
Ford,Mondeo,1.6,Diesel,2016,40113,27354,9,681.9235659262583,20-50k,2,6-10y,3,43916.0,False
VW,Golf,1.4,Diesel,2000,76717,5902,25,76.9321010988438,50-100k,3,10y+,4,35342.375,False
VW,Passat,1.4,Petrol,1991,269218,769,34,2.8564211902621666,>100k,4,10y+,4,43699.5,False
Toyota,Prius,1.0,Hybrid,2015,48540,23011,10,474.06262875978575,20-50k,2,6-10y,3,49265.75,False
Toyota,Prius,1.4,Hybrid,2013,88811,18232,12,205.2898852619608,50-100k,3,10y+,4,49265.75,False
Toyota,Yaris,1.0,Petrol,2002,84781,4880,23,57.56006652433918,50-100k,3,10y+,4,31920.5,False
Toyota,RAV4,2.2,Hybrid,1989,272683,1142,36,4.1880131874741,>100k,4,10y+,4,66286.875,False
Ford,Mondeo,1.6,Diesel,2018,46461,30075,7,647.3171046684316,20-50k,2,6-10y,3,43916.0,False
Toyota,RAV4,1.8,Hybrid,2014,53321,32948,11,617.9178935128749,50-100k,3,10y+,4,66286.875,False
Ford,Mondeo,1.6,Petrol,1994,264924,989,31,3.7331461098277243,>100k,4,10y+,4,43916.0,False
Porsche,Cayenne,4.0,Petrol,2000,145140,10699,25,73.7150337605071,>100k,4,10y+,4,104718.5,False
Toyota,Prius,1.8,Hybrid,2007,132296,9998,18,75.57295761020742,>100k,4,10y+,4,49265.75,False
VW,Golf,1.2,Diesel,1997,144909,2682,28,18.50816719458419,>100k,4,10y+,4,35342.375,False
Ford,Fiesta,1.0,Diesel,1986,138224,1019,39,7.372091677277464,>100k,4,10y+,4,24653.0,False
Porsche,718 Cayman,4.0,Petrol,1988,219671,2140,37,9.74184120798831,>100k,4,10y+,4,73239.75,False
VW,Passat,1.4,Diesel,1989,371762,264,36,0.7101317509589469,>100k,4,10y+,4,43699.5,False
VW,Passat,1.4,Diesel,1990,74327,3838,35,51.636686533830236,50-100k,3,10y+,4,43699.5,False
VW,Golf,1.6,Petrol,1989,205047,1037,36,5.057377089155169,>100k,4,10y+,4,35342.375,False
Ford,Mondeo,1.6,Diesel,2022,7454,48982,3,6571.2369197746175,<20k,1,3-5y,2,43916.0,True
VW,Golf,2.0,Diesel,2016,11234,30509,9,2715.7735445967596,<20k,1,6-10y,3,35342.375,False
VW,Polo,1.6,Petrol,2010,97296,8531,15,87.6808913007729,50-100k,3,10y+,4,26969.875,False
VW,Golf,2.0,Petrol,2017,44227,25745,8,582.1104755013906,20-50k,2,6-10y,3,35342.375,False
VW,Passat,1.4,Diesel,1985,267541,549,40,2.052021933086891,>100k,4,10y+,4,43699.5,False
BMW,Z4,2.2,Petrol,1997,250431,1806,28,7.211567258047126,>100k,4,10y+,4,53698.375,False
Ford,Fiesta,1.2,Petrol,1989,149015,1190,36,7.985773244304266,>100k,4,10y+,4,24653.0,False
Toyota,RAV4,2.0,Hybrid,2004,138340,9666,21,69.87133150209628,>100k,4,10y+,4,66286.875,False
Toyota,Yaris,1.2,Hybrid,1987,133425,1640,38,12.291549559677721,>100k,4,10y+,4,31920.5,False
Toyota,Prius,1.0,Hybrid,2001,143411,4571,24,31.873426724588768,>100k,4,10y+,4,49265.75,False
VW,Polo,1.4,Petrol,2016,40742,17342,9,425.654116145501,20-50k,2,6-10y,3,26969.875,False
BMW,M5,5.0,Petrol,1999,82222,22668,26,275.6926370071271,50-100k,3,10y+,4,134836.0,False
VW,Golf,1.4,Petrol,2012,49674,14925,13,300.45899263196037,20-50k,2,10y+,4,35342.375,False
VW,Polo,1.6,Petrol,2012,66103,12102,13,183.07792384611895,50-100k,3,10y+,4,26969.875,False
VW,Golf,1.6,Petrol,1999,91360,5075,26,55.549474605954465,50-100k,3,10y+,4,35342.375,False
VW,Polo,2.0,Petrol,1990,215167,954,35,4.433765400828194,>100k,4,10y+,4,26969.875,False
BMW,M5,4.0,Petrol,2006,30902,44836,19,1450.9093262572,20-50k,2,10y+,4,134836.0,False
Porsche,911,3.0,Petrol,2014,65307,63310,11,969.4213484006308,50-100k,3,10y+,4,123087.75,False
Toyota,Prius,1.8,Hybrid,2018,19017,44797,7,2355.6291738970394,<20k,1,6-10y,3,49265.75,False
Toyota,Yaris,1.4,Hybrid,2007,143360,6209,18,43.31054687499999,>100k,4,10y+,4,31920.5,False
BMW,Z4,2.4,Petrol,2021,4915,60317,4,12272.024415055952,<20k,1,3-5y,2,53698.375,True
BMW,Z4,3.0,Petrol,1993,260043,1477,32,5.6798298742900215,>100k,4,10y+,4,53698.375,False
Ford,Focus,1.4,Petrol,2015,36919,23449,10,635.1472141715649,20-50k,2,6-10y,3,40657.0,False
VW,Polo,1.4,Petrol,2001,105306,4129,24,39.20954171652138,>100k,4,10y+,4,26969.875,False
Toyota,Prius,1.8,Hybrid,1992,231649,1569,33,6.773178386265427,>100k,4,10y+,4,49265.75,False
Ford,Focus,1.6,Petrol,1994,74472,4869,31,65.38027715114406,50-100k,3,10y+,4,40657.0,False
Toyota,Yaris,1.2,Petrol,2012,102514,9168,13,89.43168737928478,>100k,4,10y+,4,31920.5,False
VW,Polo,1.0,Petrol,1997,134735,2132,28,15.823653839017329,>100k,4,10y+,4,26969.875,False
Ford,Focus,1.6,Petrol,1992,175881,1944,33,11.052927831886333,>100k,4,10y+,4,40657.0,False
Porsche,Cayenne,3.0,Petrol,2006,126718,16004,19,126.29618523019619,>100k,4,10y+,4,104718.5,False
Toyota,Prius,1.8,Hybrid,2008,86326,15075,17,174.62873294256656,50-100k,3,10y+,4,49265.75,False
Ford,Fiesta,1.4,Petrol,1992,245794,673,33,2.73806520907752,>100k,4,10y+,4,24653.0,False
VW,Passat,1.6,Diesel,1988,210194,1213,37,5.770859301407271,>100k,4,10y+,4,43699.5,False
BMW,M5,4.0,Petrol,1984,89953,7064,41,78.52989894722799,50-100k,3,10y+,4,134836.0,False
Ford,Fiesta,1.0,Petrol,2006,113610,4460,19,39.25710764897456,>100k,4,10y+,4,24653.0,False
VW,Passat,2.0,Diesel,2003,106761,8665,22,81.16259682842986,>100k,4,10y+,4,43699.5,False
Ford,Fiesta,1.4,Petrol,1992,280925,485,33,1.7264394411319746,>100k,4,10y+,4,24653.0,False
Ford,Fiesta,1.2,Petrol,2018,29268,19119,7,653.2390323903239,20-50k,2,6-10y,3,24653.0,False
Ford,Mondeo,1.8,Diesel,2014,21377,28286,11,1323.1978294428593,20-50k,2,10y+,4,43916.0,False
Ford,Focus,1.4,Petrol,2010,67366,13881,15,206.05349879761303,50-100k,3,10y+,4,40657.0,False
Toyota,Yaris,1.4,Hybrid,2018,26795,29102,7,1086.098152640418,20-50k,2,6-10y,3,31920.5,False
BMW,Z4,2.4,Petrol,2018,15028,46830,7,3116.183124833644,<20k,1,6-10y,3,53698.375,False
Ford,Focus,1.4,Petrol,1995,144557,2883,30,19.943690032305597,>100k,4,10y+,4,40657.0,False
VW,Passat,1.6,Diesel,2011,53818,19033,14,353.65491099632095,50-100k,3,10y+,4,43699.5,False
Ford,Fiesta,1.0,Petrol,2005,165149,2762,20,16.72429139746532,>100k,4,10y+,4,24653.0,False
BMW,M5,4.4,Petrol,1995,157046,9184,30,58.47968111254028,>100k,4,10y+,4,134836.0,False
Ford,Mondeo,1.8,Diesel,2002,48312,10853,23,224.64398079152178,20-50k,2,10y+,4,43916.0,False
Porsche,911,2.2,Petrol,1998,172529,8241,27,47.765882837088256,>100k,4,10y+,4,123087.75,False
VW,Polo,1.2,Petrol,2018,33619,19135,7,569.1721942948927,20-50k,2,6-10y,3,26969.875,False
VW,Passat,2.0,Diesel,2001,210531,3218,24,15.28515990519211,>100k,4,10y+,4,43699.5,False
Porsche,911,2.2,Petrol,1995,170716,6851,30,40.13097776424002,>100k,4,10y+,4,123087.75,False
Ford,Focus,1.0,Petrol,2005,102319,6582,20,64.32822838378014,>100k,4,10y+,4,40657.0,False
Ford,Focus,1.6,Petrol,1992,83482,4005,33,47.97441364605544,50-100k,3,10y+,4,40657.0,False
BMW,Z4,2.0,Petrol,2003,184605,4636,22,25.11307927737602,>100k,4,10y+,4,53698.375,False
Toyota,Yaris,1.2,Hybrid,2011,68974,13024,14,188.82477455273,50-100k,3,10y+,4,31920.5,False
Toyota,Yaris,1.2,Hybrid,2007,87731,8770,18,99.96466471372719,50-100k,3,10y+,4,31920.5,False
Toyota,Prius,1.4,Hybrid,2003,91908,9156,22,99.62136049092571,50-100k,3,10y+,4,49265.75,False
VW,Polo,1.2,Petrol,2009,115991,6014,16,51.848850341836865,>100k,4,10y+,4,26969.875,False
VW,Passat,2.0,Diesel,2003,99554,9137,22,91.77933583783675,50-100k,3,10y+,4,43699.5,False
VW,Golf,2.0,Petrol,1993,210355,1445,32,6.869339925364265,>100k,4,10y+,4,35342.375,False
VW,Golf,2.0,Diesel,1994,64859,5119,31,78.92505280685796,50-100k,3,10y+,4,35342.375,False
BMW,X3,2.0,Petrol,2014,53491,27457,11,513.3013030229384,50-100k,3,10y+,4,59511.625,False
Ford,Fiesta,1.4,Petrol,2020,16418,25347,5,1543.8543062492388,<20k,1,3-5y,2,24653.0,True
Toyota,Prius,1.8,Hybrid,1995,98303,5816,30,59.164013305799415,50-100k,3,10y+,4,49265.75,False
Ford,Fiesta,1.2,Petrol,2003,144351,3143,22,21.773316430090542,>100k,4,10y+,4,24653.0,False
VW,Polo,1.4,Petrol,1991,130465,1749,34,13.405894301153566,>100k,4,10y+,4,26969.875,False
Ford,Focus,1.6,Petrol,1992,289432,694,33,2.397799828629868,>100k,4,10y+,4,40657.0,False
Porsche,911,2.6,Petrol,2006,129563,21707,19,167.5401156194284,>100k,4,10y+,4,123087.75,False
Ford,Mondeo,1.6,Petrol,1999,87358,6159,26,70.5029877057625,50-100k,3,10y+,4,43916.0,False
Toyota,Prius,1.4,Hybrid,1992,187590,2049,33,10.92275707660323,>100k,4,10y+,4,49265.75,False
VW,Polo,1.2,Petrol,2002,90194,4561,23,50.56877397609597,50-100k,3,10y+,4,26969.875,False
Toyota,Yaris,1.4,Petrol,2003,23923,9067,22,379.0076495422815,20-50k,2,10y+,4,31920.5,False
Toyota,Prius,1.8,Hybrid,1988,206162,1512,37,7.334038280575469,>100k,4,10y+,4,49265.75,False
Porsche,718 Cayman,4.0,Petrol,2013,40361,45357,12,1123.7828596912861,20-50k,2,10y+,4,73239.75,False
Toyota,RAV4,1.8,Hybrid,2011,113594,17732,14,156.0997940032044,>100k,4,10y+,4,66286.875,False
VW,Golf,1.8,Hybrid,1993,206465,1702,32,8.243527958733926,>100k,4,10y+,4,35342.375,False
Porsche,718 Cayman,2.4,Petrol,2016,26038,46644,9,1791.3818265611799,20-50k,2,6-10y,3,73239.75,False
Toyota,Yaris,1.0,Petrol,1986,341124,178,39,0.5218043878472344,>100k,4,10y+,4,31920.5,False
Ford,Mondeo,1.4,Diesel,1996,147377,3134,29,21.26519063354526,>100k,4,10y+,4,43916.0,False
Toyota,Yaris,1.2,Petrol,2005,69909,7229,20,103.40585618446838,50-100k,3,10y+,4,31920.5,False
Ford,Focus,1.6,Diesel,2006,83961,10659,19,126.95179904955873,50-100k,3,10y+,4,40657.0,False
VW,Golf,1.8,Hybrid,2016,27600,30239,9,1095.6159420289855,20-50k,2,6-10y,3,35342.375,False
Toyota,RAV4,1.8,Hybrid,2014,63889,30785,11,481.85133591072014,50-100k,3,10y+,4,66286.875,False
Toyota,RAV4,1.8,Hybrid,1992,189028,2697,33,14.267727532429058,>100k,4,10y+,4,66286.875,False
Toyota,RAV4,2.0,Hybrid,1990,120842,4361,35,36.08844607007497,>100k,4,10y+,4,66286.875,False
VW,Golf,1.4,Hybrid,2003,166709,4126,22,24.74971357275252,>100k,4,10y+,4,35342.375,False
BMW,X3,2.0,Diesel,2013,49046,27731,12,565.4079843412306,20-50k,2,10y+,4,59511.625,False
Toyota,Prius,1.4,Hybrid,1998,229464,2106,27,9.17791026043301,>100k,4,10y+,4,49265.75,False
Porsche,718 Cayman,2.0,Petrol,2014,91341,24511,11,268.34608773716076,50-100k,3,10y+,4,73239.75,False
VW,Polo,1.4,Petrol,1995,127882,2330,30,18.219921490123706,>100k,4,10y+,4,26969.875,False
BMW,M5,4.4,Petrol,1994,179812,7091,31,39.435632772006315,>100k,4,10y+,4,134836.0,False
Ford,Fiesta,1.2,Petrol,2008,43714,9014,17,206.20396211739947,20-50k,2,10y+,4,24653.0,False
Porsche,Cayenne,3.5,Diesel,1998,83442,14668,27,175.7867740466432,50-100k,3,10y+,4,104718.5,False
VW,Passat,1.6,Diesel,2002,135733,5800,23,42.73094973219482,>100k,4,10y+,4,43699.5,False
VW,Golf,1.4,Petrol,2018,13954,27379,7,1962.0897233768094,<20k,1,6-10y,3,35342.375,False
VW,Polo,1.2,Petrol,1994,243498,746,31,3.0636801944985175,>100k,4,10y+,4,26969.875,False
BMW,X3,2.0,Diesel,2016,47735,34147,9,715.3451345972557,20-50k,2,6-10y,3,59511.625,False
Porsche,718 Cayman,4.0,Petrol,1995,154629,5991,30,38.744349378189085,>100k,4,10y+,4,73239.75,False
VW,Golf,1.6,Diesel,1998,161333,2893,27,17.93185523110585,>100k,4,10y+,4,35342.375,False
Ford,Fiesta,1.2,Petrol,1998,156867,2033,27,12.960023459363665,>100k,4,10y+,4,24653.0,False
Toyota,RAV4,2.0,Hybrid,2022,9373,76303,3,8140.723354315588,<20k,1,3-5y,2,66286.875,True
VW,Passat,1.4,Diesel,2002,115000,6374,23,55.426086956521736,>100k,4,10y+,4,43699.5,False
VW,Golf,1.8,Hybrid,2013,56706,20768,12,366.2399040665891,50-100k,3,10y+,4,35342.375,False
Ford,Mondeo,1.6,Diesel,1993,138312,2951,32,21.335820463878765,>100k,4,10y+,4,43916.0,False
Toyota,Yaris,1.2,Petrol,2020,20558,26565,5,1292.1976845996692,20-50k,2,3-5y,2,31920.5,False
Porsche,Cayenne,2.6,Diesel,2001,71217,16789,24,235.744274541191,50-100k,3,10y+,4,104718.5,False
Toyota,RAV4,2.0,Hybrid,2018,27542,52923,7,1921.538014668506,20-50k,2,6-10y,3,66286.875,False
Ford,Mondeo,1.8,Diesel,2012,39923,22247,13,557.247701826015,20-50k,2,10y+,4,43916.0,False
Porsche,718 Cayman,2.4,Petrol,1998,252380,2395,27,9.489658451541327,>100k,4,10y+,4,73239.75,False
Toyota,RAV4,2.0,Hybrid,1993,113342,5640,32,49.76090063701011,>100k,4,10y+,4,66286.875,False
Ford,Focus,1.4,Petrol,1993,106066,3403,32,32.08379688118718,>100k,4,10y+,4,40657.0,False
Toyota,RAV4,2.2,Hybrid,2014,39814,39577,11,994.0473200381775,20-50k,2,10y+,4,66286.875,False
Toyota,RAV4,2.4,Hybrid,2002,178115,6664,23,37.414030261348,>100k,4,10y+,4,66286.875,False
Toyota,Prius,1.8,Hybrid,1989,234308,1254,36,5.351929938371716,>100k,4,10y+,4,49265.75,False
Toyota,Prius,1.8,Hybrid,2014,51034,28437,11,557.2167574558138,50-100k,3,10y+,4,49265.75,False
Toyota,RAV4,2.0,Petrol,2003,148838,6923,22,46.51365914618579,>100k,4,10y+,4,66286.875,False
Toyota,RAV4,2.0,Hybrid,2010,116749,17071,15,146.219667834414,>100k,4,10y+,4,66286.875,False
VW,Passat,1.4,Petrol,1991,318300,482,34,1.5142946905435124,>100k,4,10y+,4,43699.5,False
